PUF_ID,sample,fpl,FWBscore,FSscore,SUBKNOWL1,FINGOALS,SAVEHABIT,FRUGALITY,AUTOMATED_1,AUTOMATED_2,ASK1_1,ASK1_2,SUBNUMERACY2,SUBNUMERACY1,CHANGEABLE,GOALCONF,LMscore,KHscore,ENDSMEET,HOUSING,LIVINGARRANGEMENT,HOUSERANGES,IMPUTATION_FLAG,VALUERANGES,MORTGAGE,SAVINGSRANGES,PRODHAVE_1,PRODHAVE_2,PRODHAVE_3,PRODHAVE_4,PRODHAVE_5,PRODHAVE_6,PRODHAVE_7,PRODHAVE_8,PRODHAVE_9,PRODUSE_1,PRODUSE_2,PRODUSE_3,PRODUSE_4,PRODUSE_5,PRODUSE_6,CONSPROTECT1,CONSPROTECT2,CONSPROTECT3,EARNERS,VOLATILITY,SNAP,COLLECT,REJECTED_1,REJECTED_2,ABSORBSHOCK,BENEFITS_1,BENEFITS_2,BENEFITS_3,BENEFITS_4,BENEFITS_5,FRAUD2,COVERCOSTS,BORROW_1,BORROW_2,SHOCKS_1,SHOCKS_2,SHOCKS_3,SHOCKS_4,SHOCKS_5,SHOCKS_6,SHOCKS_7,SHOCKS_8,SHOCKS_9,SHOCKS_10,SHOCKS_11,SHOCKS_12,MANAGE2,PAIDHELP,HSLOC,PAREDUC,ON2correct,ON1correct,CONNECT,HEALTH,SCFHORIZON,DISCOUNT,MEMLOSS,DISTRESS,INTERCONNECTIONS_1,INTERCONNECTIONS_2,INTERCONNECTIONS_3,INTERCONNECTIONS_4,INTERCONNECTIONS_5,INTERCONNECTIONS_6,INTERCONNECTIONS_7,INTERCONNECTIONS_8,INTERCONNECTIONS_9,INTERCONNECTIONS_10,PEM,HOUSESAT,SOCSEC1,LIFEEXPECT,HHEDUC,EMPLOY1_1,EMPLOY1_2,EMPLOY1_3,EMPLOY1_4,EMPLOY1_5,EMPLOY1_6,EMPLOY1_7,EMPLOY1_8,RETIRE,MILITARY,agecat,generation,PPEDUC,PPETHM,PPGENDER,PPHHSIZE,PPINCIMP,PPMARIT,PPMSACAT,PPREG4,PPREG9,PPT01,PPT25,PPT612,PPT1317,PPT18OV,PCTLT200FPL,finalwt,SWB,ACT,PROPPLAN,MANAGE,MATHARDSHIP,FINSOC,MATERIALISM,SELFCONTROL,OUTLOOK
11205,1,3,46.0,33.0,3.0,1.0,4.0,6.0,1.0,0.0,3.0,3.0,6.0,4.0,2.0,3.0,2,-0.57,2.0,1.0,2.0,2.0,0,1.0,1.0,3.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,0.0,1.0,2.0,1,1,60.0,3.0,2.0,0,0.0,5.0,0,0,0,0,0,0,0,0,0,1,5.0,1.0,0.0,70.0,3.0,0,1,0,0,0,0,0,0,4.0,0.0,2,4,2,1,0,2,5,1,0,2,3,0,0,0,0,2,1.0,1.98670869031714,7.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0
12150,2,3,61.0,43.0,4.0,1.0,5.0,5.0,0.0,0.0,3.0,2.0,6.0,6.0,3.0,4.0,3,0.242,1.0,1.0,1.0,3.0,0,2.0,1.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,1.0,4.0,1,0,100.0,2.0,5.0,1,0.0,3.0,0,0,0,0,0,0,0,1,0,0,5.0,3.0,1.0,75.0,4.0,0,0,0,0,0,0,0,1,1.0,0.0,6,2,4,1,0,1,7,4,1,1,2,0,0,0,0,1,0.0,0.539430335985968,5.0,4.0,2.0,4.0,1.0,4.0,3.0,3.0,3.0
14067,1,3,45.0,60.0,4.0,1.0,6.0,6.0,7.0,7.0,5.0,5.0,1.0,2.0,2.0,4.0,3,-1.215,2.0,3.0,3.0,3.0,1,0.0,0.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0.0,1.0,1.0,1,1,80.0,3.0,5.0,0,0.0,5.0,1,0,0,0,1,0,0,0,0,0,3.0,3.0,0.0,85.0,3.0,0,0,0,0,1,0,0,0,4.0,0.0,1,4,3,4,1,3,5,4,0,3,5,0,0,0,1,2,1.0,1.91647929129725,5.0,4.0,5.0,4.0,1.0,6.0,1.0,3.0,2.0
8682,1,3,67.0,41.0,5.0,0.0,2.0,4.0,7.0,7.0,3.0,3.0,4.0,6.0,2.0,4.0,3,-0.188,1.0,1.0,2.0,6.0,0,2.0,2.0,5.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,1.0,4.0,1,1,80.0,4.0,3.0,1,0.0,5.0,1,0,0,0,1,0,0,1,0,0,3.0,4.0,0.0,95.0,5.0,0,1,0,0,0,0,0,0,4.0,0.0,2,4,4,4,1,2,7,1,1,3,7,0,0,0,0,2,0.0,1.17115476326373,6.0,4.0,2.0,4.0,1.0,7.0,2.0,3.0,4.0
10875,1,3,58.0,66.0,4.0,1.0,5.0,5.0,1.0,0.0,4.0,3.0,3.0,3.0,5.0,4.0,3,1.267,1.0,1.0,2.0,4.0,0,3.0,2.0,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,1.0,2.0,1,1,50.0,4.0,4.0,1,0.0,2.0,0,1,0,0,0,0,0,1,0,0,5.0,3.0,0.0,30.0,5.0,1,0,0,0,0,0,0,0,4.0,0.0,4,2,3,1,1,2,8,1,1,4,9,0,0,0,0,2,0.0,1.30150653538086,7.0,5.0,4.0,5.0,1.0,5.0,3.0,3.0,4.0
8098,1,3,80.0,53.0,5.0,0.0,5.0,6.0,1.0,1.0,3.0,3.0,5.0,6.0,4.0,3.0,3,0.712,1.0,1.0,2.0,7.0,0,4.0,3.0,7.0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,5.0,1,1,100.0,4.0,4.0,1,0.0,3.0,0,1,1,0,0,0,0,0,0,0,5.0,4.0,0.0,100.0,5.0,0,0,1,0,0,0,0,0,4.0,0.0,5,2,5,3,1,3,9,1,1,4,9,0,0,0,1,2,0.0,2.00757211222352,6.0,4.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0
11052,1,1,53.0,45.0,5.0,0.0,5.0,5.0,0.0,0.0,3.0,4.0,4.0,6.0,4.0,4.0,3,-0.57,1.0,2.0,1.0,1.0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,8.0,2.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,2.0,0,1,0.0,4.0,1.0,1,0.0,4.0,0,0,0,0,0,1,1,0,0,0,6.0,4.0,0.0,90.0,5.0,0,0,0,0,0,0,1,0,4.0,0.0,3,3,3,2,0,1,1,4,1,2,3,0,0,0,0,1,0.0,0.582540898756436,7.0,3.0,4.0,3.0,1.0,6.0,3.0,3.0,5.0
10876,1,2,54.0,48.0,4.0,1.0,3.0,5.0,1.0,0.0,4.0,4.0,4.0,4.0,5.0,3.0,3,-0.57,1.0,3.0,1.0,3.0,1,0.0,0.0,4.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,1.0,5.0,0,0,100.0,4.0,3.0,1,0.0,3.0,1,1,1,0,0,0,0,0,0,0,6.0,3.0,0.0,0.0,3.0,0,1,0,0,0,0,0,0,4.0,0.0,2,4,3,1,0,3,3,4,1,4,9,0,0,0,0,3,0.0,0.862258705845904,6.0,4.0,5.0,4.0,1.0,4.0,4.0,3.0,4.0
9652,1,3,70.0,38.0,4.0,0.0,5.0,5.0,1.0,1.0,3.0,3.0,5.0,3.0,4.0,3.0,3,1.267,1.0,2.0,1.0,4.0,0,0.0,0.0,7.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,1.0,5.0,1,1,95.0,3.0,5.0,1,0.0,3.0,0,0,1,0,0,0,0,0,0,0,6.0,3.0,0.0,50.0,5.0,0,1,0,0,0,0,0,0,4.0,0.0,4,2,5,1,0,1,8,4,1,4,9,0,0,0,0,1,0.0,0.526242967949549,6.0,4.0,3.0,4.0,1.0,6.0,2.0,3.0,4.0
9142,2,3,60.0,58.0,5.0,1.0,5.0,4.0,1.0,1.0,3.0,5.0,1.0,2.0,3.0,4.0,3,-0.188,1.0,1.0,2.0,3.0,0,1.0,2.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,2.0,0,0,100.0,4.0,2.0,1,0.0,2.0,0,1,1,0,1,0,1,1,0,0,6.0,4.0,1.0,100.0,4.0,1,0,0,0,0,0,0,0,4.0,0.0,7,2,2,1,1,2,6,1,1,2,4,0,0,0,0,2,0.0,0.541605881308155,7.0,4.0,4.0,4.0,1.0,5.0,3.0,2.0,4.0
9391,2,3,53.0,44.0,3.0,0.0,4.0,6.0,0.0,0.0,3.0,3.0,3.0,2.0,4.0,3.0,1,-1.485,1.0,1.0,1.0,1.0,0,2.0,1.0,6.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,0.0,1.0,5.0,0,1,95.0,3.0,4.0,1,1.0,3.0,0,0,0,0,0,0,0,1,0,0,5.0,3.0,1.0,50.0,5.0,0,0,0,0,0,0,0,1,3.0,0.0,7,1,5,2,1,2,8,4,1,1,2,0,0,0,0,2,0.0,0.519330486706835,4.0,3.0,3.0,4.0,1.0,4.0,3.0,2.0,4.0
9653,1,3,69.0,72.0,5.0,1.0,5.0,6.0,0.0,0.0,4.0,3.0,6.0,6.0,6.0,4.0,3,0.242,1.0,1.0,2.0,6.0,0,3.0,3.0,6.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,3.0,0.0,1.0,3.0,1,1,85.0,3.0,5.0,0,0.0,5.0,1,0,0,0,1,0,0,1,0,0,7.0,4.0,0.0,95.0,4.0,1,0,0,0,0,0,0,0,4.0,0.0,2,4,3,1,0,1,8,5,1,4,9,0,0,0,0,1,1.0,1.31318630888382,6.0,4.0,3.0,5.0,1.0,6.0,2.0,3.0,4.0
14026,1,2,52.0,75.0,5.0,1.0,6.0,6.0,1.0,7.0,3.0,3.0,6.0,6.0,7.0,4.0,1,-1.485,1.0,2.0,1.0,2.0,1,0.0,0.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,2.0,1,0,10.0,4.0,1.0,0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,7.0,4.0,0.0,90.0,2.0,0,0,0,0,0,0,1,0,4.0,1.0,2,4,2,1,0,2,2,4,1,2,3,0,0,0,0,2,0.0,1.70560378098428,2.0,5.0,5.0,5.0,1.0,4.0,1.0,3.0,5.0
13743,2,3,76.0,53.0,5.0,1.0,5.0,5.0,7.0,7.0,3.0,4.0,4.0,5.0,5.0,3.0,3,0.242,1.0,1.0,2.0,1.0,0,2.0,1.0,6.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,3.0,0.0,1.0,3.0,1,1,100.0,3.0,5.0,1,0.0,2.0,0,0,0,0,0,0,0,1,0,0,6.0,4.0,1.0,100.0,5.0,0,0,0,0,0,0,0,1,1.0,0.0,8,1,5,1,0,2,7,1,1,3,7,0,0,0,0,2,0.0,0.214625862348427,6.0,4.0,5.0,5.0,1.0,1.0,3.0,2.0,2.0
9654,1,3,59.0,44.0,3.0,1.0,6.0,6.0,7.0,1.0,4.0,4.0,1.0,5.0,2.0,3.0,3,-0.188,1.0,3.0,3.0,2.0,1,0.0,0.0,5.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0,5.0,1,1,50.0,5.0,3.0,1,0.0,4.0,1,0,0,0,0,0,0,0,0,0,5.0,3.0,0.0,70.0,5.0,0,0,1,0,1,0,0,0,4.0,0.0,1,4,3,1,1,4,8,4,1,3,6,0,0,0,0,4,0.0,1.96856672399133,6.0,4.0,3.0,5.0,1.0,6.0,4.0,3.0,4.0
7360,1,3,60.0,58.0,6.0,1.0,5.0,5.0,1.0,1.0,4.0,3.0,3.0,5.0,6.0,3.0,2,-0.188,1.0,3.0,2.0,5.0,0,0.0,0.0,6.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,1.0,5.0,0,1,45.0,4.0,4.0,1,0.0,3.0,1,0,0,0,1,0,0,0,0,0,6.0,4.0,0.0,90.0,5.0,0,1,0,0,0,0,0,0,4.0,0.0,2,4,5,1,0,3,8,5,1,2,4,0,0,0,0,3,0.0,0.467894250142085,6.0,4.0,4.0,4.0,1.0,7.0,3.0,3.0,4.0
10709,1,2,42.0,47.0,5.0,1.0,2.0,5.0,1.0,1.0,4.0,3.0,5.0,5.0,2.0,3.0,3,0.242,2.0,2.0,4.0,3.0,1,0.0,0.0,3.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,3.0,0.0,1.0,4.0,0,1,72.0,4.0,1.0,1,0.0,5.0,1,1,0,0,1,0,1,1,0,0,2.0,2.0,0.0,80.0,4.0,0,1,0,0,0,0,0,0,4.0,0.0,1,4,4,1,1,4,4,5,1,2,4,0,0,0,0,4,0.0,0.780917121000456,3.0,4.0,3.0,4.0,2.0,5.0,3.0,3.0,4.0
8099,1,3,35.0,39.0,1.0,0.0,3.0,6.0,7.0,7.0,4.0,4.0,6.0,1.0,4.0,3.0,3,-0.188,2.0,1.0,2.0,2.0,0,1.0,2.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,1.0,1.0,1,1,50.0,5.0,2.0,1,0.0,4.0,1,1,1,0,1,0,0,0,0,0,1.0,2.0,0.0,100.0,3.0,0,0,1,0,0,0,0,0,4.0,0.0,2,4,1,4,1,5,6,1,0,3,7,0,1,1,0,3,0.0,1.64395394432315,6.0,4.0,4.0,4.0,1.0,5.0,2.0,3.0,1.0
10093,1,3,69.0,45.0,5.0,0.0,4.0,6.0,7.0,7.0,4.0,3.0,4.0,4.0,3.0,3.0,3,0.712,2.0,1.0,1.0,2.0,0,1.0,1.0,7.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,1.0,2.0,1,1,100.0,4.0,4.0,1,1.0,4.0,0,0,0,0,1,0,0,0,0,0,7.0,4.0,0.0,1.0,5.0,0,0,0,0,0,0,0,1,2.0,0.0,8,1,5,1,1,1,8,2,1,2,4,0,0,0,0,1,0.0,0.522489214548096,7.0,4.0,3.0,4.0,1.0,2.0,2.0,3.0,4.0
11708,2,3,53.0,40.0,4.0,1.0,3.0,5.0,0.0,0.0,3.0,2.0,3.0,5.0,4.0,2.0,3,1.267,1.0,1.0,4.0,3.0,0,2.0,2.0,5.0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,1,0,0,0,1,0,0,0,3.0,0.0,1.0,1.0,1,1,90.0,2.0,2.0,1,0.0,2.0,0,1,0,0,0,0,0,0,0,0,5.0,3.0,1.0,40.0,3.0,0,0,0,0,0,0,0,1,1.0,0.0,6,2,3,2,0,4,6,2,0,3,6,0,0,0,1,3,1.0,0.457701083320999,5.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0,4.0
9143,1,3,60.0,43.0,5.0,1.0,4.0,4.0,1.0,1.0,4.0,3.0,5.0,6.0,3.0,4.0,3,1.267,1.0,1.0,2.0,7.0,0,4.0,3.0,5.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,1.0,4.0,0,1,80.0,3.0,5.0,1,0.0,4.0,0,0,0,0,1,0,0,0,0,0,5.0,4.0,0.0,85.0,4.0,0,1,0,0,0,0,0,0,4.0,0.0,4,3,4,1,0,4,8,1,1,4,9,0,1,1,0,2,0.0,0.658359391717678,6.0,4.0,4.0,5.0,1.0,5.0,3.0,3.0,4.0
12553,1,3,68.0,78.0,6.0,1.0,6.0,5.0,1.0,1.0,5.0,3.0,4.0,6.0,4.0,4.0,3,0.242,1.0,1.0,2.0,4.0,0,2.0,2.0,5.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0.0,1.0,4.0,1,1,40.0,5.0,1.0,1,0.0,1.0,0,1,0,0,0,0,1,1,0,0,5.0,4.0,1.0,100.0,5.0,0,1,0,0,0,0,0,0,4.0,1.0,7,2,5,2,0,3,6,1,1,3,7,0,0,0,0,3,1.0,0.313219051685533,7.0,5.0,5.0,5.0,1.0,6.0,2.0,3.0,4.0
7262,1,3,39.0,51.0,5.0,0.0,5.0,5.0,7.0,1.0,5.0,3.0,3.0,4.0,5.0,3.0,1,-0.909,2.0,2.0,2.0,4.0,0,0.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,2.0,0,1,12.0,4.0,2.0,1,0.0,3.0,0,0,1,0,0,0,0,0,0,0,6.0,3.0,0.0,54.0,2.0,0,1,0,0,0,0,0,0,4.0,0.0,3,3,2,4,0,4,5,1,1,3,5,0,0,1,1,2,0.0,1.53301217590579,7.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0
8683,1,3,53.0,44.0,4.0,0.0,4.0,4.0,7.0,7.0,1.0,1.0,3.0,4.0,5.0,3.0,2,-0.57,3.0,2.0,2.0,2.0,0,0.0,0.0,3.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.0,3.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.0,1.0,3.0,0,0,100.0,2.0,1.0,0,0.0,5.0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,0.0,80.0,3.0,0,0,0,0,0,1,0,0,4.0,1.0,3,3,2,3,1,1,2,1,1,2,4,0,0,0,0,1,0.0,1.84377575714368,4.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,2.0
10312,2,3,31.0,28.0,5.0,1.0,1.0,4.0,0.0,0.0,3.0,4.0,4.0,5.0,5.0,3.0,3,-0.188,3.0,1.0,2.0,6.0,0,3.0,3.0,3.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0.0,1.0,3.0,1,1,35.0,2.0,3.0,0,0.0,5.0,0,0,0,0,0,0,0,1,0,0,5.0,4.0,1.0,60.0,5.0,0,0,0,0,0,0,0,1,1.0,0.0,7,1,5,1,0,2,7,1,1,1,1,0,0,0,0,2,0.0,0.357272471479038,3.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0
11206,1,3,47.0,45.0,5.0,0.0,4.0,5.0,7.0,0.0,4.0,3.0,4.0,4.0,5.0,2.0,3,-0.909,1.0,2.0,4.0,5.0,0,0.0,0.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,2.0,0.0,1.0,3.0,0,1,100.0,3.0,4.0,1,0.0,3.0,1,0,0,0,0,0,0,0,0,0,6.0,3.0,0.0,75.0,4.0,0,0,0,0,0,0,1,0,4.0,1.0,5,2,4,3,0,3,9,4,1,2,4,0,0,0,0,3,0.0,1.46555632210575,5.0,4.0,4.0,4.0,1.0,6.0,2.0,2.0,4.0
8483,1,3,51.0,46.0,4.0,1.0,4.0,5.0,7.0,1.0,4.0,4.0,5.0,5.0,3.0,4.0,3,-0.188,1.0,3.0,3.0,5.0,1,0.0,0.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,4.0,1,1,90.0,3.0,3.0,0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,3.0,3.0,0.0,80.0,4.0,0,0,1,0,0,0,0,0,4.0,0.0,2,4,4,4,0,4,7,4,1,4,9,0,0,0,0,4,0.0,0.648429072412901,5.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,4.0
9655,1,3,52.0,46.0,4.0,1.0,6.0,6.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,3,-0.188,2.0,1.0,2.0,5.0,0,2.0,2.0,5.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,0.0,1.0,4.0,1,0,45.0,3.0,4.0,0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,5.0,3.0,0.0,50.0,3.0,0,1,0,0,0,0,0,0,4.0,0.0,3,3,3,1,0,5,8,1,0,3,6,0,1,1,0,2,1.0,0.896562379807363,5.0,4.0,4.0,4.0,2.0,0.0,2.0,3.0,2.0
9392,2,3,69.0,54.0,6.0,1.0,4.0,5.0,7.0,7.0,5.0,1.0,1.0,4.0,5.0,4.0,3,-0.57,1.0,1.0,2.0,1.0,0,1.0,1.0,6.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,3.0,0.0,1.0,5.0,1,0,100.0,4.0,3.0,0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,7.0,4.0,1.0,100.0,5.0,0,0,0,0,0,0,0,1,2.0,0.0,7,1,5,1,0,3,8,1,1,4,8,0,0,0,0,3,0.0,0.400689567546821,6.0,5.0,5.0,5.0,1.0,7.0,3.0,2.0,4.0
13199,1,3,58.0,48.0,4.0,1.0,5.0,6.0,7.0,7.0,3.0,3.0,3.0,6.0,2.0,3.0,3,-0.188,1.0,1.0,2.0,7.0,0,4.0,3.0,5.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,2.0,4.0,1,1,100.0,3.0,4.0,0,0.0,2.0,0,0,0,0,0,0,1,0,0,0,7.0,4.0,0.0,100.0,5.0,0,0,0,0,0,0,0,1,1.0,1.0,5,2,4,3,1,4,8,1,1,4,9,1,0,0,0,3,0.0,2.10272874849156,5.0,4.0,4.0,4.0,1.0,6.0,1.0,2.0,4.0
